fc_subsidy_id,ref_bbl,ref_address,agency_name,subsidy_name,sub_subsidy_name,project_name,start_date,end_date,tenure,preservation,program,reac_score,reac_date,tot_bbls,tot_buildings,tot_units,city_id,city_name,boro_id,boro_name,cd_id,cd_name,sba_id,sba_name,ccd_id,ccd_name,tract_10,data_dof,data_hcrlihtc,data_hpd,data_hudcon,data_hudfin,data_hudlihtc,data_ml,data_nycha,sub_fin,sub_prog,sub_tax,sub_zone,prog_202_8,start_202_8,end_202_8,prog_221d,start_221d,end_221d,prog_223,start_223,end_223,prog_420c,start_420c,end_420c,prog_421a,start_421a,end_421a,prog_421a_aff,start_421a_aff,end_421a_aff,prog_8a,start_8a,end_8a,prog_hpd_oth,start_hpd_oth,end_hpd_oth,prog_hud_fin_oth,start_hud_fin_oth,end_hud_fin_oth,prog_hud_proj_oth,start_hud_proj_oth,end_hud_proj_oth,prog_inclus_hous,start_inclus_hous,end_inclus_hous,prog_j51,start_j51,end_j51,prog_lamp,start_lamp,end_lamp,prog_lihtc4,start_lihtc4,end_lihtc4,prog_lihtc9,start_lihtc9,end_lihtc9,prog_lmsa,start_lmsa,end_lmsa,prog_mfp,start_mfp,end_mfp,prog_ml,start_ml,end_ml,prog_nep,start_nep,end_nep,prog_nrp,start_nrp,end_nrp,prog_nycha_mix,start_nycha_mix,end_nycha_mix,prog_nycha_ph,start_nycha_ph,end_nycha_ph,prog_plp,start_plp,end_plp,prog_prac_202,start_prac_202,end_prac_202,prog_proj8,start_proj8,end_proj8,prog_rad,start_rad,end_rad,prog_tpt,start_tpt,end_tpt,prog_year15,start_year15,end_year15
01000000000047,1005947511,261 Hudson Street,NYC Department of Housing Preservation and Development,Financing,LIHTC 4%,BRIDGE LAND HUDSON (261 HUDSON STREET),20170101,20471231,Rental,,FALSE,,,1,1,201,1,New York City,1,Manhattan,102,MN 02 - Greenwich Village/Soho,3810,Greenwich Village/Financial District,1,City Council District 1,36061003700,0,0,0,0,0,1,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20170101,20471231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
01000000000048,1005957509,456 Washington Street,NYC Department of Housing Preservation and Development,Financing,LIHTC 4%,BRIDGE LAND WEST,20160101,20461231,Rental,,FALSE,,,1,1,108,1,New York City,1,Manhattan,101,MN 01 - Financial District,3810,Greenwich Village/Financial District,1,City Council District 1,36061003900,0,0,0,0,0,1,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20160101,20461231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
01000000000049,1006410017,100 Jane Street,NYC Department of Housing Preservation and Development,Financing,LIHTC 4%,100 JANE STREET,19960101,20261231,Rental,,FALSE,,,1,1,148,1,New York City,1,Manhattan,102,MN 02 - Greenwich Village/Soho,3810,Greenwich Village/Financial District,3,City Council District 3,36061007900,0,0,0,0,0,1,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,19960101,20261231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
01000000000050,1007010062,312 11 Avenue,NYS Housing Finance Agency,Financing,LIHTC 4%,316 ELEVENTH AVENUE,20100101,20401231,Rental,,FALSE,,,1,1,369,1,New York City,1,Manhattan,104,MN 04 - Clinton/Chelsea,3807,Chelsea/Clinton/Midtown,3,City Council District 3,36061009900,0,0,0,0,0,1,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20100101,20401231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
01000000000051,1007017501,529 West 29 Street,NYS Housing Finance Agency,Financing,LIHTC 9%,529 WEST 29TH STREET,20140101,20441231,Rental,,FALSE,,,1,1,139,1,New York City,1,Manhattan,104,MN 04 - Clinton/Chelsea,3807,Chelsea/Clinton/Midtown,3,City Council District 3,36061009900,0,0,0,0,0,1,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20140101,20441231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
01000000000052,1007017502,500 West 30 Street,NYS Housing Finance Agency,Financing,LIHTC 4%,RELATED WEST 30TH STREET APARTMENTS,20140101,20441231,Rental,,FALSE,,,1,1,390,1,New York City,1,Manhattan,104,MN 04 - Clinton/Chelsea,3807,Chelsea/Clinton/Midtown,3,City Council District 3,36061009900,0,0,0,0,0,1,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20140101,20441231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
01000000000053,1007090031,505 West 37 Street,NYS Housing Finance Agency,Financing,LIHTC 4%,505 WEST 37TH STREET,20100101,20401231,Rental,,FALSE,,,1,1,835,1,New York City,1,Manhattan,104,MN 04 - Clinton/Chelsea,3807,Chelsea/Clinton/Midtown,3,City Council District 3,36061009900,0,0,0,0,0,1,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20100101,20401231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
01000000000054,1007140063,458 West 17 Street,NYC Department of Housing Preservation and Development,Financing,LIHTC 9%,458 W 17TH ST,20020101,20321231,Rental,Preservation,FALSE,,,1,1,12,1,New York City,1,Manhattan,104,MN 04 - Clinton/Chelsea,3807,Chelsea/Clinton/Midtown,3,City Council District 3,36061008300,0,0,0,0,0,1,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20020101,20321231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
01000000000055,1007167506,425 West 18 Street,NYC Department of Housing Preservation and Development,Financing,LIHTC 4%,FULTON HOUSE,20180101,20481231,Rental,,FALSE,,,1,1,160,1,New York City,1,Manhattan,104,MN 04 - Clinton/Chelsea,3807,Chelsea/Clinton/Midtown,3,City Council District 3,36061008900,0,0,0,0,0,1,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20180101,20481231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
01000000000056,1007230015,407 West 25 Street,NYC Department of Housing Preservation and Development,Financing,LIHTC 4%,CHELSEA,20110101,20411231,Rental,Preservation,FALSE,,,1,2,425,1,New York City,1,Manhattan,104,MN 04 - Clinton/Chelsea,3807,Chelsea/Clinton/Midtown,3,City Council District 3,36061009300,0,0,0,0,0,1,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20110101,20411231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
01000000000057,1007237502,401 West 25 Street,NYC Department of Housing Preservation and Development,Financing,LIHTC 4%,ELLIOT CHELSEA,20120101,20421231,Rental,,FALSE,,,1,1,168,1,New York City,1,Manhattan,104,MN 04 - Clinton/Chelsea,3807,Chelsea/Clinton/Midtown,3,City Council District 3,36061009300,0,0,0,0,0,1,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20120101,20421231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
01000000000058,1007330001,463 West 35 Street,NYC Department of Housing Preservation and Development,Financing,LIHTC 9%,463 W 35TH ST,20010101,20311231,Rental,Preservation,FALSE,,,2,2,26,1,New York City,1,Manhattan,104,MN 04 - Clinton/Chelsea,3807,Chelsea/Clinton/Midtown,3,City Council District 3,36061011100,0,0,0,0,0,1,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20010101,20311231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
01000000000059,1007540001,363 West 30 Street,NYS Housing Finance Agency,Financing,LIHTC 4%,CHELSEA PLACE,20010101,20311231,Rental,,FALSE,,,1,1,77,1,New York City,1,Manhattan,104,MN 04 - Clinton/Chelsea,3807,Chelsea/Clinton/Midtown,3,City Council District 3,36061010300,0,0,0,0,0,1,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20010101,20311231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
01000000000060,1007540012,353 West 30 Street,NYC Department of Housing Preservation and Development,Financing,LIHTC 4%,353-355 WEST 30TH STREET,20080101,20381231,Rental,Preservation,FALSE,,,1,1,32,1,New York City,1,Manhattan,104,MN 04 - Clinton/Chelsea,3807,Chelsea/Clinton/Midtown,3,City Council District 3,36061010300,0,0,0,0,0,1,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20080101,20381231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
01000000000062,1007600068,352 West 37 Street,NYS Housing Finance Agency,Financing,LIHTC 4%,TOWER 37,20100101,20401231,Rental,,FALSE,,,1,1,207,1,New York City,1,Manhattan,104,MN 04 - Clinton/Chelsea,3807,Chelsea/Clinton/Midtown,3,City Council District 3,36061011100,0,0,0,0,0,1,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20100101,20401231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
01000000000063,1007620060,334 West 39 Street,NYS Housing Finance Agency,Financing,LIHTC 4%,330 W 39TH STREET,20120101,20421231,Rental,,FALSE,,,1,2,205,1,New York City,1,Manhattan,104,MN 04 - Clinton/Chelsea,3807,Chelsea/Clinton/Midtown,3,City Council District 3,36061011500,0,0,0,0,0,1,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20120101,20421231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
01000000000064,1007730134,202 West 24 Street,NYS Division of Housing and Community Renewal,Financing,LIHTC 9%,CHELSEA RESIDENCE,20040101,20341231,Rental,Preservation,FALSE,,,1,1,180,1,New York City,1,Manhattan,104,MN 04 - Clinton/Chelsea,3807,Chelsea/Clinton/Midtown,3,City Council District 3,36061009100,0,0,0,0,0,1,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20040101,20341231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
01000000000065,1007757502,306 8 Avenue,NYC Department of Housing Preservation and Development,Financing,LIHTC 4%,260 WEST 26 TH STREET,20110101,20411231,Rental,,FALSE,,,1,1,204,1,New York City,1,Manhattan,104,MN 04 - Clinton/Chelsea,3807,Chelsea/Clinton/Midtown,3,City Council District 3,36061009100,0,0,0,0,0,1,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20110101,20411231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
01000000000066,1007907502,125 West 14 Street,NYC Department of Housing Preservation and Development,Financing,LIHTC 4%,THE SIERRA,20020101,20321231,Rental,,FALSE,,,1,2,275,1,New York City,1,Manhattan,104,MN 04 - Clinton/Chelsea,3807,Chelsea/Clinton/Midtown,3,City Council District 3,36061008100,0,0,0,0,0,1,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20020101,20321231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
01000000000067,1007950001,180 West 20 Street,NYS Housing Finance Agency,Financing,LIHTC 4%,RELATED - WEST 20TH STREET,20020101,20321231,Rental,,FALSE,,,1,1,254,1,New York City,1,Manhattan,104,MN 04 - Clinton/Chelsea,3807,Chelsea/Clinton/Midtown,3,City Council District 3,36061008700,0,0,0,0,0,1,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20020101,20321231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
01000000000068,1007970007,163 West 21 Street,NYC Department of Housing Preservation and Development,Financing,LIHTC 4%,CHELSEA WEST APARTMENTS,20060101,20361231,Rental,,FALSE,,,1,1,110,1,New York City,1,Manhattan,104,MN 04 - Clinton/Chelsea,3807,Chelsea/Clinton/Midtown,3,City Council District 3,36061008700,0,0,0,0,0,1,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20060101,20361231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
01000000000069,1008067502,855 Avenue Of The Amer,NYS Housing Finance Agency,Financing,LIHTC 4%,855 AVENUE OF THE AMERICAS,20160101,20461231,Rental,,FALSE,,,1,1,382,1,New York City,1,Manhattan,105,MN 05 - Midtown,3807,Chelsea/Clinton/Midtown,3,City Council District 3,36061010100,0,0,0,0,0,1,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20160101,20461231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
01000000000070,1008077501,132 West 32 Street,NYS Housing Finance Agency,Financing,LIHTC 4%,125 WEST 31ST STREET,20070101,20371231,Rental,,FALSE,,,1,1,458,1,New York City,1,Manhattan,105,MN 05 - Midtown,3807,Chelsea/Clinton/Midtown,3,City Council District 3,36061010100,0,0,0,0,0,1,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20070101,20371231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
01000000000071,1008260001,736 Avenue Of The Amer,NYS Housing Finance Agency,Financing,LIHTC 4%,CHELSEA VANGARD,20000101,20301231,Rental,,FALSE,,,1,1,301,1,New York City,1,Manhattan,105,MN 05 - Midtown,3807,Chelsea/Clinton/Midtown,3,City Council District 3,36061005800,0,0,0,0,0,1,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20000101,20301231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
01000000000072,1008270001,55 West 25 Street,NYS Housing Finance Agency,Financing,LIHTC 4%,55 W 25TH ST APTS,20070101,20371231,Rental,,FALSE,,,1,1,407,1,New York City,1,Manhattan,105,MN 05 - Midtown,3807,Chelsea/Clinton/Midtown,3,City Council District 3,36061005800,0,0,0,0,0,1,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20070101,20371231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
01000000000073,1008290001,796 Avenue Of The Amer,NYS Housing Finance Agency,Financing,LIHTC 4%,CHELSEA APTS,20030101,20331231,Rental,,FALSE,,,1,1,266,1,New York City,1,Manhattan,105,MN 05 - Midtown,3807,Chelsea/Clinton/Midtown,3,City Council District 3,36061005800,0,0,0,0,0,1,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20030101,20331231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
01000000000074,1008337502,9 West 31 Street,NYS Housing Finance Agency,Financing,LIHTC 4%,TOWER 31,20050101,20351231,Rental,,FALSE,,,1,1,283,1,New York City,1,Manhattan,105,MN 05 - Midtown,3807,Chelsea/Clinton/Midtown,3,City Council District 3,36061007600,0,0,0,0,0,1,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20050101,20351231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
01000000000076,1008397502,66 West 38 Street,NYS Housing Finance Agency,Financing,LIHTC 4%,66-68 W38TH ST,20020101,20321231,Rental,,FALSE,,,1,1,374,1,New York City,1,Manhattan,105,MN 05 - Midtown,3807,Chelsea/Clinton/Midtown,4,City Council District 4,36061008400,0,0,0,0,0,1,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20020101,20321231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
01000000000078,1008627504,160 Madison Avenue,NYS Housing Finance Agency,Financing,LIHTC 4%,160 MADISON AVENUE,20150101,20451231,Rental,,FALSE,,,1,1,318,1,New York City,1,Manhattan,105,MN 05 - Midtown,3807,Chelsea/Clinton/Midtown,4,City Council District 4,36061007400,0,0,0,0,0,1,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20150101,20451231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
01000000000079,1008657502,1 East 35 Street,NYS Housing Finance Agency,Financing,LIHTC 4%,1 EAST 35TH STREET APARTMENTS,20070101,20371231,Rental,,FALSE,,,1,1,94,1,New York City,1,Manhattan,105,MN 05 - Midtown,3808,Stuyvesant Town/Turtle Bay,4,City Council District 4,36061008200,0,0,0,0,0,1,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20070101,20371231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
01000000000080,1008790027,143 East 23 Street,NYC Department of Housing Preservation and Development,Financing,LIHTC 9%,KENMORE RESIDENCE,19980101,20281231,Rental,Preservation,FALSE,,,1,1,326,1,New York City,1,Manhattan,106,MN 06 - Stuyvesant Town/Turtle Bay,3808,Stuyvesant Town/Turtle Bay,2,City Council District 2,36061006800,0,0,0,0,0,1,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,19980101,20281231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
01000000000081,1008840042,400 3 Avenue,NYS Housing Finance Agency,Financing,LIHTC 4%,400 THIRD AVENUE APARTMENTS,20050101,20351231,Rental,,FALSE,,,1,1,30,1,New York City,1,Manhattan,106,MN 06 - Stuyvesant Town/Turtle Bay,3808,Stuyvesant Town/Turtle Bay,2,City Council District 2,36061007200,0,0,0,0,0,1,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20050101,20351231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
01000000000082,1008960017,235 East 14 Street,NYS Division of Housing and Community Renewal,Financing,LIHTC 4%,235 E 14TH ST,,,Rental,Preservation,FALSE,,,1,1,17,1,New York City,1,Manhattan,106,MN 06 - Stuyvesant Town/Turtle Bay,3808,Stuyvesant Town/Turtle Bay,2,City Council District 2,36061004800,0,0,0,0,0,1,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
01000000000083,1009087502,385 3 Avenue,NYS Housing Finance Agency,Financing,LIHTC 4%,385 THIRD AVE APARTMENTS,20070101,20371231,Rental,,FALSE,,,1,1,49,1,New York City,1,Manhattan,106,MN 06 - Stuyvesant Town/Turtle Bay,3808,Stuyvesant Town/Turtle Bay,2,City Council District 2,36061006600,0,0,0,0,0,1,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20070101,20371231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
01000000000084,1009190014,240 East 39 Street,NYS Housing Finance Agency,Financing,LIHTC 4%,PARAMOUNT,19990101,20291231,Rental,,FALSE,,,1,1,464,1,New York City,1,Manhattan,106,MN 06 - Stuyvesant Town/Turtle Bay,3808,Stuyvesant Town/Turtle Bay,4,City Council District 4,36061007800,0,0,0,0,0,1,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,19990101,20291231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
01000000000085,1009270013,319 East 21 Street,NYS Housing Finance Agency,Financing,LIHTC 4%,EAST 21ST STREET APARTMENTS,20070101,20371231,Rental,,FALSE,,,1,1,22,1,New York City,1,Manhattan,106,MN 06 - Stuyvesant Town/Turtle Bay,3808,Stuyvesant Town/Turtle Bay,2,City Council District 2,36061006400,0,0,0,0,0,1,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20070101,20371231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
01000000000086,1009310001,444 2 Avenue,NYC Department of Housing Preservation and Development,Financing,LIHTC 4%,HENRY PHIPPS PLAZA SOUTH,20080101,20381231,Rental,Preservation,FALSE,,,1,2,404,1,New York City,1,Manhattan,106,MN 06 - Stuyvesant Town/Turtle Bay,3808,Stuyvesant Town/Turtle Bay,2,City Council District 2,36061006600,0,0,0,0,0,1,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20080101,20381231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
01000000000087,1009440045,312 East 39 Street,NYS Housing Finance Agency,Financing,LIHTC 4%,SONOMA,20010101,20311231,Rental,,FALSE,,,1,1,254,1,New York City,1,Manhattan,106,MN 06 - Stuyvesant Town/Turtle Bay,3808,Stuyvesant Town/Turtle Bay,4,City Council District 4,36061007800,0,0,0,0,0,1,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20010101,20311231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
01000000000090,1010190001,770 8 Avenue,NYS Housing Finance Agency,Financing,LIHTC 4%,BILTMORE,20030101,20331231,Rental,,FALSE,,,1,1,464,1,New York City,1,Manhattan,105,MN 05 - Midtown,3807,Chelsea/Clinton/Midtown,3,City Council District 3,36061012500,0,0,0,0,0,1,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20030101,20331231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
01000000000091,1010210001,250 West 50 Street,NYS Housing Finance Agency,Financing,LIHTC 4%,GERSHWIN,19980101,20281231,Rental,,FALSE,,,1,1,550,1,New York City,1,Manhattan,105,MN 05 - Midtown,3807,Chelsea/Clinton/Midtown,3,City Council District 3,36061012500,0,0,0,0,0,1,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,19980101,20281231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
01000000000092,1010257502,890 8 Avenue,NYS Housing Finance Agency,Financing,LIHTC 4%,REGENT TOWER,20040101,20341231,Rental,,FALSE,,,1,1,394,1,New York City,1,Manhattan,105,MN 05 - Midtown,3807,Chelsea/Clinton/Midtown,3,City Council District 3,36061013100,0,0,0,0,0,1,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20040101,20341231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
01000000000093,1010330001,360 West 43 Street,NYS Housing Finance Agency,Financing,LIHTC 4%,360 WEST 43RD STREET,20030101,20331231,Rental,,FALSE,,,1,3,256,1,New York City,1,Manhattan,104,MN 04 - Clinton/Chelsea,3807,Chelsea/Clinton/Midtown,3,City Council District 3,36061012100,0,0,0,0,0,1,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20030101,20331231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
01000000000094,1010330109,350 West 43 Street,NYS Housing Finance Agency,Financing,LIHTC 4%,350 WEST 43RD STREET,20020101,20321231,Rental,,FALSE,,,4,6,320,1,New York City,1,Manhattan,104,MN 04 - Clinton/Chelsea,3807,Chelsea/Clinton/Midtown,3,City Council District 3,36061012100,0,0,0,0,0,1,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20020101,20321231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
01000000000095,1010360036,727 8 Avenue,NYC Department of Housing Preservation and Development,Financing,LIHTC 9%,300 W 46TH ST,19980101,20281231,Rental,Preservation,FALSE,,,1,1,79,1,New York City,1,Manhattan,104,MN 04 - Clinton/Chelsea,3807,Chelsea/Clinton/Midtown,3,City Council District 3,36061012100,0,0,0,0,0,1,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,19980101,20281231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
