bbl,standard_address,city_id,city_name,boro_id,boro_name,cd_id,cd_name,sba_id,sba_name,ccd_id,ccd_name,tract_10,res_units,year_built,buildings,assessed_value,owner_name,ser_violation,tax_delinquency,net_inc_sqft,gross_exp_sqft,latitude,longitude,inc_tar_units_0bed,inc_tar_units_1bed,inc_tar_units_2bed,inc_tar_units_3bed,inc_tar_units_4bed,inc_tar_info,data_dof,data_hcrlihtc,data_hpd,data_hudcon,data_hudfin,data_hudlihtc,data_ml,data_nycha,sub_fin,sub_prog,sub_tax,sub_zone,prog_202_8,start_202_8,end_202_8,prog_221d,start_221d,end_221d,prog_223,start_223,end_223,prog_420c,start_420c,end_420c,prog_421a,start_421a,end_421a,prog_421a_aff,start_421a_aff,end_421a_aff,prog_8a,start_8a,end_8a,prog_hpd_oth,start_hpd_oth,end_hpd_oth,prog_hud_fin_oth,start_hud_fin_oth,end_hud_fin_oth,prog_hud_proj_oth,start_hud_proj_oth,end_hud_proj_oth,prog_inclus_hous,start_inclus_hous,end_inclus_hous,prog_j51,start_j51,end_j51,prog_lamp,start_lamp,end_lamp,prog_lihtc4,start_lihtc4,end_lihtc4,prog_lihtc9,start_lihtc9,end_lihtc9,prog_lmsa,start_lmsa,end_lmsa,prog_mfp,start_mfp,end_mfp,prog_ml,start_ml,end_ml,prog_nep,start_nep,end_nep,prog_nrp,start_nrp,end_nrp,prog_nycha_mix,start_nycha_mix,end_nycha_mix,prog_nycha_ph,start_nycha_ph,end_nycha_ph,prog_plp,start_plp,end_plp,prog_prac_202,start_prac_202,end_prac_202,prog_proj8,start_proj8,end_proj8,prog_rad,start_rad,end_rad,prog_tpt,start_tpt,end_tpt,prog_year15,start_year15,end_year15
1004150012,176 Eldridge Street,1,New York City,1,Manhattan,103,MN 03 - Lower East Side/Chinatown,3809,Lower East Side/Chinatown,1,City Council District 1,36061001800,56,1920,2,1198350,"EAST CHINATOWN HDF, INC.",,1,,,40.7203346,-73.9905843,,,,,,Information unavailable,1,0,1,0,0,1,0,0,1,1,1,0,0,,,0,,,0,,,1,20110101,20550101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,,,0,,,0,,,1,20100630,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
1004160025,161 Allen Street,1,New York City,1,Manhattan,103,MN 03 - Lower East Side/Chinatown,3809,Lower East Side/Chinatown,1,City Council District 1,36061003601,13,1900,1,427500,"EL CARIBE HOUSING DEVELOPMENT FUND COMPA NY, INC.",,1,,,40.7211443,-73.9898194,,,,,,Information unavailable,1,0,1,0,0,1,0,0,1,1,1,0,0,,,0,,,0,,,1,19990101,20430101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20000101,20301231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20160302,
1004277504,95 East Houston Street,1,New York City,1,Manhattan,103,MN 03 - Lower East Side/Chinatown,3809,Lower East Side/Chinatown,1,City Council District 1,36061003601,361,2003,1,65509740,AVALON CHRYSTIE PLACE,,1,,,40.7234583,-73.9919007,,,,,,Information unavailable,0,0,0,0,0,1,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20050101,20351231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
1003890024,212 East 7 Street,1,New York City,1,Manhattan,103,MN 03 - Lower East Side/Chinatown,3809,Lower East Side/Chinatown,2,City Council District 2,36061002602,18,2008,1,1386450,NYC HOUSING AUTHORITY,1,1,,,40.7242665,-73.9798542,,,,,,Information unavailable,1,0,1,0,0,1,0,0,1,1,1,0,0,,,0,,,0,,,1,20110101,20550101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20090101,20391231,0,,,0,,,1,20090417,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
1003920053,617 East 9 Street,1,New York City,1,Manhattan,103,MN 03 - Lower East Side/Chinatown,3809,Lower East Side/Chinatown,2,City Council District 2,36061002800,19,2008,1,1046700,NYC HOUSING AUTHORITY,,1,,,40.7260587,-73.9792656,,,,,,Information unavailable,1,0,1,0,0,1,0,0,1,1,1,0,0,,,0,,,0,,,1,20110101,20550101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20090101,20391231,0,,,0,,,1,20090422,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
1004380013,410 East 11 Street,1,New York City,1,Manhattan,103,MN 03 - Lower East Side/Chinatown,3809,Lower East Side/Chinatown,2,City Council District 2,36061003400,11,1920,1,352350,FABRIA HOUSES ASSOCIATES LP,1,1,,,40.728892,-73.9834103,,,,,,Information unavailable,1,0,1,0,0,1,0,0,1,1,1,0,0,,,0,,,0,,,1,20110101,20550101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20070628,,1,20090101,20391231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
1004380021,426 East 11 Street,1,New York City,1,Manhattan,103,MN 03 - Lower East Side/Chinatown,3809,Lower East Side/Chinatown,2,City Council District 2,36061003400,17,1920,1,406350,FABRIA HOUSES ASSOCIATES LP,,1,,,40.7286256,-73.9827826,,,,,,Information unavailable,1,0,0,0,0,1,0,0,1,0,1,0,0,,,0,,,0,,,1,20110101,20550101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20090101,20391231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
1004380022,428 East 11 Street,1,New York City,1,Manhattan,103,MN 03 - Lower East Side/Chinatown,3809,Lower East Side/Chinatown,2,City Council District 2,36061003400,17,1910,1,299700,FABRIA HOUSES ASSOCIATES LP,,1,,,40.7285927,-73.9827033,,,,,,Information unavailable,1,0,1,0,0,1,0,0,1,1,1,0,0,,,0,,,0,,,1,20110101,20550101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20070628,,1,20090101,20391231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
1004570001,3 Extra Place,1,New York City,1,Manhattan,103,MN 03 - Lower East Side/Chinatown,3809,Lower East Side/Chinatown,2,City Council District 2,36061003602,42,2005,1,3069900,EXTRA PLACE HDFC,1,1,,,40.7249514,-73.9918608,,,,,,Information unavailable,1,0,0,0,0,1,0,0,1,0,1,0,0,,,0,,,0,,,0,,,1,20080101,20280101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20060101,20361231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
1004570128,29 East 2 Street,1,New York City,1,Manhattan,103,MN 03 - Lower East Side/Chinatown,3809,Lower East Side/Chinatown,2,City Council District 2,36061003602,54,2003,1,1222200,29 EAST 2ND STREET CORP,1,1,,,40.7249294,-73.9907965,,,,,,Information unavailable,1,0,0,0,0,1,0,0,1,0,1,0,0,,,0,,,0,,,1,20070101,20510101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20070101,20371231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
1004620035,223 East 6 Street,1,New York City,1,Manhattan,103,MN 03 - Lower East Side/Chinatown,3809,Lower East Side/Chinatown,2,City Council District 2,36061003800,86,1996,1,9194850,225 EAST 6TH LLC,,1,28.2,15.2,40.7279046,-73.989186900000007,,,,,,Information unavailable,0,0,0,0,0,1,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,19970101,20271231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
1005590055,113 East 13 Street,1,New York City,1,Manhattan,103,MN 03 - Lower East Side/Chinatown,3809,Lower East Side/Chinatown,2,City Council District 2,36061004200,96,1994,1,7156350,HHSC 13TH ST DEVELOPM,1,1,,,40.733394,-73.9889659,,,,,,Information unavailable,1,0,1,0,0,1,0,0,1,1,1,0,0,,,0,,,0,,,1,20130101,20570101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,19950101,20251231,0,,,1,20150206,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
1005640034,826 Broadway,1,New York City,1,Manhattan,102,MN 02 - Greenwich Village/Soho,3810,Greenwich Village/Financial District,2,City Council District 2,36061006100,,1902,1,17619300,"BASS REAL ESTATE,",,1,,,40.7332158,-73.9906691,,,,,,Information unavailable,0,0,0,0,0,1,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20200101,20501231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
1005650021,842 Broadway,1,New York City,1,Manhattan,102,MN 02 - Greenwich Village/Soho,3810,Greenwich Village/Financial District,2,City Council District 2,36061006100,,1998,2,79600000,STERLING UNION SQ. LLC,,1,,,40.734149,-73.9903514,,,,,,Information unavailable,0,0,0,0,0,1,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,19980101,20281231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
1005947511,261 Hudson Street,1,New York City,1,Manhattan,102,MN 02 - Greenwich Village/Soho,3810,Greenwich Village/Financial District,3,City Council District 3,36061003700,201,2017,1,28650928,UNAVAILABLE OWNER,,1,,,40.7251683,-74.0080743,16,16,9,0,0,Breakdown available,1,0,1,0,0,1,0,0,1,0,1,1,0,,,0,,,0,,,0,,,1,20190101,20390101,0,,,0,,,0,,,0,,,0,,,1,20170829,,0,,,0,,,1,20170101,20471231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
1005957509,456 Washington Street,1,New York City,1,Manhattan,101,MN 01 - Financial District,3810,Greenwich Village/Financial District,1,City Council District 1,36061003900,108,2013,1,21201146,UNAVAILABLE OWNER,,1,,,40.7244654,-74.0106538,5,6,11,0,0,Breakdown available,1,0,1,0,0,1,0,0,1,0,1,1,0,,,0,,,0,,,0,,,1,20180101,20380101,0,,,0,,,0,,,0,,,0,,,1,20161007,,0,,,0,,,1,20160101,20461231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
1006410017,100 Jane Street,1,New York City,1,Manhattan,102,MN 02 - Greenwich Village/Soho,3810,Greenwich Village/Financial District,3,City Council District 3,36061007900,148,1996,1,14094450,100 JANE STREET L P C,,1,34.6,23.7,40.73786,-74.00848,,,,,,Information unavailable,0,0,0,0,0,1,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,19960101,20261231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
1007010062,312 11 Avenue,1,New York City,1,Manhattan,104,MN 04 - Clinton/Chelsea,3807,Chelsea/Clinton/Midtown,3,City Council District 3,36061009900,369,2008,1,31846950,ELEVENTH AVENUE L.P.,,1,,,40.7528027,-74.0032989,,,,,,Information unavailable,1,0,1,0,0,1,0,0,1,0,1,1,0,,,0,,,0,,,0,,,1,20120101,20320101,0,,,0,,,0,,,0,,,0,,,1,20100218,,0,,,0,,,1,20100101,20401231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
1007017501,529 West 29 Street,1,New York City,1,Manhattan,104,MN 04 - Clinton/Chelsea,3807,Chelsea/Clinton/Midtown,3,City Council District 3,36061009900,139,2013,1,19559476,UNAVAILABLE OWNER,1,1,,,40.7523251,-74.0029452,,,,,,Information unavailable,1,0,0,1,0,1,0,0,1,0,1,0,0,,,0,,,0,,,0,,,1,20160101,20360101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20140101,20441231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20140901,20340831,0,,,0,,,0,,
1007017502,500 West 30 Street,1,New York City,1,Manhattan,104,MN 04 - Clinton/Chelsea,3807,Chelsea/Clinton/Midtown,3,City Council District 3,36061009900,390,2013,1,53135100,UNAVAILABLE OWNER,,1,,,40.7519848,-74.0017036,26,33,19,0,0,Breakdown available,1,0,1,0,0,1,0,0,1,0,1,1,0,,,0,,,0,,,0,,,1,20170101,20370101,0,,,0,,,0,,,0,,,0,,,1,20151029,,0,,,0,,,1,20140101,20441231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
1007090031,505 West 37 Street,1,New York City,1,Manhattan,104,MN 04 - Clinton/Chelsea,3807,Chelsea/Clinton/Midtown,3,City Council District 3,36061009900,835,2007,1,81808200,MIDTOWN WEST B L.L.C.,1,1,,,40.7570598,-73.9981664,1,1,1,0,0,Breakdown available,1,0,1,0,0,1,0,0,1,0,1,1,0,,,0,,,0,,,0,,,1,20120101,20320101,0,,,0,,,0,,,0,,,0,,,1,20100702,,0,,,0,,,1,20100101,20401231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
1007140063,458 West 17 Street,1,New York City,1,Manhattan,104,MN 04 - Clinton/Chelsea,3807,Chelsea/Clinton/Midtown,3,City Council District 3,36061008300,12,1910,1,745200,"CLINTON HOUSING 10THPARTNERS,L.P.",1,1,,,40.7438382,-74.0065717,,,,,,Information unavailable,1,0,0,0,0,1,0,0,1,0,1,0,0,,,0,,,0,,,1,20000101,20440101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20010101,20321231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
1007167506,425 West 18 Street,1,New York City,1,Manhattan,104,MN 04 - Clinton/Chelsea,3807,Chelsea/Clinton/Midtown,3,City Council District 3,36061008900,160,2017,1,21553934,UNAVAILABLE OWNER,,1,,,40.7442115,-74.0048034,52,69,38,0,0,Breakdown available,0,0,1,0,0,1,0,0,1,1,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20180101,20481231,0,,,0,,,1,20181120,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
1007230015,407 West 25 Street,1,New York City,1,Manhattan,104,MN 04 - Clinton/Chelsea,3807,Chelsea/Clinton/Midtown,3,City Council District 3,36061009300,425,1962,2,64242900,NYC HOUSING AUTHORITY,,,32,15.1,40.7485456,-74.0012307,,,,,,Information unavailable,0,0,0,0,0,1,0,1,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20110101,20411231,0,,,0,,,0,,,0,,,0,,,0,,,1,1964-05-31,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
1007237502,401 West 25 Street,1,New York City,1,Manhattan,104,MN 04 - Clinton/Chelsea,3807,Chelsea/Clinton/Midtown,3,City Council District 3,36061009300,168,2011,1,19402200,UNAVAILABLE OWNER,,1,,,40.7480927,-74.000563,,,,,,Information unavailable,1,0,1,0,0,1,0,0,1,1,1,0,0,,,0,,,0,,,0,,,1,20140101,20340101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20120101,20421231,0,,,0,,,1,20111228,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
1007330001,463 West 35 Street,1,New York City,1,Manhattan,104,MN 04 - Clinton/Chelsea,3807,Chelsea/Clinton/Midtown,3,City Council District 3,36061011100,14,1930,1,818100,"CLINTON HOUSING 10THPARTNERS,L.P.",1,1,,,40.7552181,-73.9982855,,,,,,Information unavailable,1,0,0,0,0,1,0,0,1,0,1,0,0,,,0,,,0,,,1,20000101,20440101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20010101,20311231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
1007540001,363 West 30 Street,1,New York City,1,Manhattan,104,MN 04 - Clinton/Chelsea,3807,Chelsea/Clinton/Midtown,3,City Council District 3,36061010300,77,2000,1,5704200,"KANGA-ROO REALTY,",,1,,,40.7508868,-73.997719,,,,,,Information unavailable,0,0,0,0,0,1,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20010101,20311231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
1007540012,353 West 30 Street,1,New York City,1,Manhattan,104,MN 04 - Clinton/Chelsea,3807,Chelsea/Clinton/Midtown,3,City Council District 3,36061010300,32,1920,1,863100,CINTON HOUSING DEVELO,1,1,17.6,17,40.7507414,-73.9973003,,,,,,Information unavailable,1,0,1,0,0,1,0,0,1,1,1,0,0,,,0,,,0,,,1,20050101,20490101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20080101,20381231,0,,,0,,,1,20060125,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
1007600068,352 West 37 Street,1,New York City,1,Manhattan,104,MN 04 - Clinton/Chelsea,3807,Chelsea/Clinton/Midtown,3,City Council District 3,36061011100,207,2008,1,23429250,TOWER 37 LLC,,1,,,40.7548227,-73.9943946,,,,,,Information unavailable,1,0,1,0,0,1,0,0,1,0,1,1,0,,,0,,,0,,,0,,,1,20130101,20330101,0,,,0,,,0,,,0,,,0,,,1,20110629,,0,,,0,,,1,20100101,20401231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
1007620060,334 West 39 Street,1,New York City,1,Manhattan,104,MN 04 - Clinton/Chelsea,3807,Chelsea/Clinton/Midtown,3,City Council District 3,36061011500,205,2013,2,22530600,379 5 AVE RLTY CORP,,1,,,40.7557613,-73.992893,,,,,,Information unavailable,1,0,1,0,0,1,0,0,1,0,1,1,0,,,0,,,0,,,0,,,1,20150101,20350101,0,,,0,,,0,,,0,,,0,,,1,20161018,,0,,,0,,,1,20120101,20421231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
1007730134,202 West 24 Street,1,New York City,1,Manhattan,104,MN 04 - Clinton/Chelsea,3807,Chelsea/Clinton/Midtown,3,City Council District 3,36061009100,180,2002,1,6243300,BREAKING GROUND III HOUSING DEVELOPMENT  FUND CORP,1,1,25.3,17.6,40.7448346,-73.9958678,,,,,,Information unavailable,1,0,1,0,0,1,0,0,1,1,1,0,0,,,0,,,0,,,1,20040101,20480101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20040101,20341231,0,,,1,20230628,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
1007757502,306 8 Avenue,1,New York City,1,Manhattan,104,MN 04 - Clinton/Chelsea,3807,Chelsea/Clinton/Midtown,3,City Council District 3,36061009100,204,2011,1,26865450,UNAVAILABLE OWNER,,1,,,40.7467917,-73.9967772,,,,,,Information unavailable,1,0,0,0,0,1,0,0,1,0,1,0,0,,,0,,,0,,,0,,,1,20150101,20350101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20110101,20411231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
1007907502,125 West 14 Street,1,New York City,1,Manhattan,104,MN 04 - Clinton/Chelsea,3807,Chelsea/Clinton/Midtown,3,City Council District 3,36061008100,275,2001,2,51239700,UNAVAILABLE OWNER,,1,,,40.7381786,-73.9976436,,,,,,Information unavailable,0,0,0,0,0,1,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20020101,20321231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
1007950001,180 West 20 Street,1,New York City,1,Manhattan,104,MN 04 - Clinton/Chelsea,3807,Chelsea/Clinton/Midtown,3,City Council District 3,36061008700,254,2000,1,29604150,"20TH AND SEVENTH ASSOCIATES,",1,1,,,40.741766,-73.996846,,,,,,Information unavailable,0,0,0,0,0,1,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20020101,20321231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
1007970007,163 West 21 Street,1,New York City,1,Manhattan,104,MN 04 - Clinton/Chelsea,3807,Chelsea/Clinton/Midtown,3,City Council District 3,36061008700,110,2005,1,13233600,155 W. 21ST ST. LLC,1,1,,,40.7427102,-73.9957561,,,,,,Information unavailable,1,0,0,0,0,1,0,0,1,0,1,0,0,,,0,,,0,,,0,,,1,20100101,20300101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20060101,20361231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
1008067502,855 Avenue Of The Amer,1,New York City,1,Manhattan,105,MN 05 - Midtown,3807,Chelsea/Clinton/Midtown,3,City Council District 3,36061010100,382,2014,1,90628949,UNAVAILABLE OWNER,,1,,,40.7477931,-73.989855,16,49,10,0,0,Breakdown available,1,0,1,0,0,1,0,0,1,0,1,1,0,,,0,,,0,,,0,,,1,20170101,20520101,0,,,0,,,0,,,0,,,0,,,1,20171128,,0,,,0,,,1,20160101,20461231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
1008077501,132 West 32 Street,1,New York City,1,Manhattan,105,MN 05 - Midtown,3807,Chelsea/Clinton/Midtown,3,City Council District 3,36061010100,458,2005,1,88222446,"125 WEST 31ST STREET ASSOCIATES, LLC",,1,,,40.7487236,-73.99014,,,,,,Information unavailable,1,0,0,0,0,1,0,0,1,0,1,0,0,,,0,,,0,,,0,,,1,20100101,20300101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20070101,20371231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
1008260001,736 Avenue Of The Amer,1,New York City,1,Manhattan,105,MN 05 - Midtown,3807,Chelsea/Clinton/Midtown,3,City Council District 3,36061005800,301,1999,1,36981450,CHELSEA ASSOCIATES FEE OWNER LLC,,1,,,40.7436898,-73.9917394,,,,,,Information unavailable,0,0,0,0,0,1,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20000101,20301231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
1008270001,55 West 25 Street,1,New York City,1,Manhattan,105,MN 05 - Midtown,3807,Chelsea/Clinton/Midtown,3,City Council District 3,36061005800,407,2005,1,51623550,MARINE ESTATES LLC,,1,,,40.7443376,-73.9912233,,,,,,Information unavailable,1,0,0,0,0,1,0,0,1,0,1,0,0,,,0,,,0,,,0,,,1,20090101,20290101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20070101,20371231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
1008290001,796 Avenue Of The Amer,1,New York City,1,Manhattan,105,MN 05 - Midtown,3807,Chelsea/Clinton/Midtown,3,City Council District 3,36061005800,266,2003,1,39601800,"GS 800 6TH, LLC",,1,,,40.7455891,-73.9904436,,,,,,Information unavailable,1,0,1,0,0,1,0,0,1,0,1,1,0,,,0,,,0,,,0,,,1,20070101,20270101,0,,,0,,,0,,,0,,,0,,,1,20040311,,0,,,0,,,1,20030101,20331231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
1008337502,9 West 31 Street,1,New York City,1,Manhattan,105,MN 05 - Midtown,3807,Chelsea/Clinton/Midtown,4,City Council District 4,36061007600,283,2004,1,30617100,TOWER 31 LLC,,1,,,40.7470874,-73.9866756,,,,,,Information unavailable,1,0,0,0,0,1,0,0,1,0,1,0,0,,,0,,,0,,,0,,,1,20080101,20280101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20050101,20351231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
1013410150,302 East 49 Street,1,New York City,1,Manhattan,106,MN 06 - Stuyvesant Town/Turtle Bay,3808,Stuyvesant Town/Turtle Bay,4,City Council District 4,36061009000,6,1900,1,1149300,"920 SECOND AVENUE    ,",,1,,,40.7539759,-73.9687284,,,,,,Information unavailable,0,0,0,0,0,1,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20030101,20331231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
1022380023,4861 Broadway,1,New York City,1,Manhattan,112,MN 12 - Washington Heights/Inwood,3801,Washington Heights/Inwood,10,City Council District 10,36061029500,146,1929,1,6277050,"HAWTHORNE GARDENS,",1,1,,,40.8671282,-73.9238428,,,,,,Information unavailable,0,0,0,0,0,1,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20030101,20331231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
1005760076,71 West 12 Street,1,New York City,1,Manhattan,102,MN 02 - Greenwich Village/Soho,3810,Greenwich Village/Financial District,3,City Council District 3,36061006300,46,1922,1,4023000,"71 WEST 12TH STREET, LLC",,1,,,40.7359636,-73.9970519,,,,,,Information unavailable,0,0,0,0,0,1,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20030101,20331231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
1013410049,920 2 Avenue,1,New York City,1,Manhattan,106,MN 06 - Stuyvesant Town/Turtle Bay,3808,Stuyvesant Town/Turtle Bay,4,City Council District 4,36061009000,6,1900,2,1859400,"920 SECOND AVENUE    ,",,1,,,40.7540281,-73.9688511,,,,,,Information unavailable,0,0,0,0,0,1,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20030101,20331231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
1008397502,66 West 38 Street,1,New York City,1,Manhattan,105,MN 05 - Midtown,3807,Chelsea/Clinton/Midtown,4,City Council District 4,36061008400,374,2001,1,51952317,UNAVAILABLE OWNER,,1,,,40.7519702,-73.9857073,,,,,,Information unavailable,1,0,0,0,0,1,0,0,1,0,1,0,0,,,0,,,0,,,0,,,1,20060101,20260101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20020101,20321231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
